infras.cpu,infras.cpu_0,infras.eth0_rcv_byte,infras.eth0_rcv_pkt,infras.eth0_snd_byte,infras.eth0_snd_pkt,infras.eth1_rcv_byte,infras.eth1_rcv_pkt,infras.eth1_snd_byte,infras.eth1_snd_pkt,infras.freeMem,infras.lo_rcv_byte,infras.lo_rcv_pkt,infras.lo_snd_byte,infras.lo_snd_pkt,infras.squid3_proc,infras.upper_rcv_byte,infras.upper_rcv_pkt,infras.upper_snd_byte,infras.upper_snd_pkt,scale,vnf.Available_number_of_file_descriptors,vnf.Average_HTTP_requests_per_minute_since_start,vnf.Average_ICP_messages_per_minute_since_start,vnf.CPU_Time,vnf.Cache_Hits,vnf.Cache_Misses,vnf.DNS_Lookups,vnf.Disk_hits_as_%_of_hit_requests,vnf.Files_queued_for_open,vnf.Free_Ordinary_blocks,vnf.Free_Small_blocks,vnf.HTTP_Requests_(All),vnf.Hits_as_%_of_all_requests,vnf.Hits_as_%_of_bytes_sent,vnf.Holding_blocks,vnf.ICP_Queries,vnf.Largest_file_desc_currently_in_use,vnf.Maximum_Resident_Size,vnf.Maximum_number_of_file_descriptors,vnf.Mean_Object_Size,vnf.Memory_hits_as_%_of_hit_requests,vnf.Near_Hits,vnf.Not-Modified_Replies,vnf.Number_of_HTCP_messages_received,vnf.Number_of_HTCP_messages_sent,vnf.Number_of_HTTP_requests_received,vnf.Number_of_ICP_messages_received,vnf.Number_of_ICP_messages_sent,vnf.Number_of_clients_accessing_cache,vnf.Number_of_file_desc_currently_in_use,vnf.Number_of_queued_ICP_replies,vnf.Ordinary_blocks,vnf.Page_faults_with_physical_i/o,vnf.Process_Data_Segment_Size_via_sbrk(),vnf.Request_failure_ratio,vnf.Requests_given_to_unlinkd,vnf.Reserved_number_of_file_descriptors,vnf.Select_loop_called,vnf.Small_blocks,vnf.Storage_Mem_capacity,vnf.Storage_Mem_size,vnf.Storage_Swap_capacity,vnf.Storage_Swap_size,vnf.Store_Disk_files_open,vnf.Total_accounted,vnf.Total_free,vnf.Total_in_use,vnf.Total_size,vnf.Total_space_in_arena,vnf.UP_Time,vnf.aborted_requests,vnf.average_select_fd_period,vnf.client_http.all_median_svc_time,vnf.client_http.errors,vnf.client_http.hit_median_svc_time,vnf.client_http.hits,vnf.client_http.kbytes_in,vnf.client_http.kbytes_out,vnf.client_http.miss_median_svc_time,vnf.client_http.nh_median_svc_time,vnf.client_http.nm_median_svc_time,vnf.client_http.requests,vnf.cpu_time,vnf.cpu_usage,vnf.dns.median_svc_time,vnf.icp.kbytes_recv,vnf.icp.kbytes_sent,vnf.icp.pkts_recv,vnf.icp.pkts_sent,vnf.icp.q_kbytes_recv,vnf.icp.q_kbytes_sent,vnf.icp.queries_recv,vnf.icp.queries_sent,vnf.icp.query_median_svc_time,vnf.icp.query_timeouts,vnf.icp.r_kbytes_recv,vnf.icp.r_kbytes_sent,vnf.icp.replies_queued,vnf.icp.replies_recv,vnf.icp.replies_sent,vnf.icp.reply_median_svc_time,vnf.median_select_fds,vnf.memPoolAlloc_calls,vnf.memPoolFree_calls,vnf.memPool_accounted,vnf.memPool_unaccounted,vnf.page_faults,vnf.select_fds,vnf.select_loops,vnf.server.all.errors,vnf.server.all.kbytes_in,vnf.server.all.kbytes_out,vnf.server.all.requests,vnf.server.ftp.errors,vnf.server.ftp.kbytes_in,vnf.server.ftp.kbytes_out,vnf.server.ftp.requests,vnf.server.http.errors,vnf.server.http.kbytes_in,vnf.server.http.kbytes_out,vnf.server.http.requests,vnf.server.other.errors,vnf.server.other.kbytes_in,vnf.server.other.kbytes_out,vnf.server.other.requests,vnf.service_time_10sec,vnf.swap.files_cleaned,vnf.swap.ins,vnf.swap.outs,vnf.syscalls.disk.closes,vnf.syscalls.disk.opens,vnf.syscalls.disk.reads,vnf.syscalls.disk.seeks,vnf.syscalls.disk.unlinks,vnf.syscalls.disk.writes,vnf.syscalls.sock.accepts,vnf.syscalls.sock.binds,vnf.syscalls.sock.closes,vnf.syscalls.sock.connects,vnf.syscalls.sock.reads,vnf.syscalls.sock.recvfroms,vnf.syscalls.sock.sendtos,vnf.syscalls.sock.sockets,vnf.syscalls.sock.writes,vnf.time_stamp_sec,vnf.time_stamp_sec_delta,vnf.unlink.requests,vnf.wall_time
55.50000,55.50000,0.00000,0.00000,0.00000,0.00000,49253190.50000,33881.00000,49480145.50000,33553.50000,620.00000,763.50000,2.00000,763.50000,2.00000,48.50000,33883.50000,33883.50000,51477.50000,33555.00000,0.00000,65517.00000,103723.20000,0.00000,2288.07100,0.00000,0.00091,0.00000,0.00000,0.00000,10932.00000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,20.00000,141072.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1543.35000,0.00000,0.00000,0.00000,19.00000,0.00000,7668.00000,1.00000,18468.00000,0.00000,0.00000,100.00000,0.06700,0.00000,0.10000,248.00000,0.00000,0.00000,0.00000,3065.00000,10932.00000,10932.00000,56008.00000,18600.00000,4097.90300,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,687.82324,51153.20634,0.00091,0.00000,0.00000,1684.28977,163.04184,54.34727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1698582821.00000,1699467731.00000,3065.00000,52943.00000,0.00000,28506.64277,15214.95792,0.00000,50988.03303,801.27989,1684.09310,0.00000,0.00000,0.00000,0.00000,0.00000,50988.03303,801.27989,1684.09310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1684.28644,0.00000,3368.39287,1684.09310,6670.08576,0.05333,0.00000,1684.09310,17303.54430,1521027704.00000,10.00000,0.00000,300.00004
78.00000,78.00000,0.00000,0.00000,0.00000,0.00000,73632101.00000,53649.00000,73949076.50000,52705.00000,590.00000,763.50000,2.00000,763.50000,2.00000,71.50000,53651.50000,53651.50000,76978.50000,52707.50000,1.00000,65487.00000,103880.30000,0.00000,2346.19100,0.00000,0.00091,0.00000,0.00000,0.00000,10660.50000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,50.50000,141072.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2296.10000,0.00000,0.00000,0.00000,49.00000,0.00000,7939.50000,1.00000,18468.00000,0.00000,0.00000,100.00000,0.06700,0.00000,0.10000,372.00000,0.00000,0.00000,0.00000,3342.50000,10660.50000,10660.50000,56008.00000,18600.00000,4195.72700,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,693.76628,51594.78642,0.00091,0.00000,0.00000,1698.83906,164.91100,54.97030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1741779100.00000,1742687684.00000,3342.50000,52665.50000,0.00000,28730.55409,15101.40671,0.00000,51428.41817,808.20122,1698.64406,0.00000,0.00000,0.00000,0.00000,0.00000,51428.41817,808.20122,1698.64406,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1698.84239,0.00000,3397.47978,1698.64406,6715.00795,0.05333,0.00000,1698.64406,17441.32367,1521027802.00000,10.00000,0.00000,300.00017
55.00000,55.00000,0.00000,0.00000,0.00000,0.00000,47549743.00000,32930.50000,47760654.50000,32426.00000,558.00000,763.50000,2.00000,763.50000,2.00000,48.00000,32933.00000,32933.00000,49758.00000,32429.00000,0.00000,65516.50000,104125.45000,0.00000,2410.51750,0.00000,0.00091,0.00000,0.00000,0.00000,10041.00000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,21.00000,141072.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1485.40000,0.00000,0.00000,0.00000,19.50000,0.00000,8559.00000,1.00000,18468.00000,0.00000,0.00000,100.00000,0.06700,0.00000,0.10000,248.00000,0.00000,0.00000,0.00000,4022.50000,10041.00000,10041.00000,56008.00000,18600.00000,4298.89800,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,739.90942,55027.05671,0.00091,0.00000,0.00000,1811.83191,175.32652,58.44213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1788866297.00000,1789808597.50000,4022.50000,51985.50000,0.00000,30563.58596,14794.13170,0.00000,54849.46352,861.95932,1811.63524,0.00000,0.00000,0.00000,0.00000,0.00000,54849.46352,861.95932,1811.63524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1811.82858,0.00000,3623.47048,1811.63524,7125.71439,0.05333,0.00000,1811.63524,18578.95539,1521027905.00000,10.00000,0.00000,300.00024
71.00000,71.00000,0.00000,0.00000,0.00000,0.00000,65934691.00000,47281.00000,66222284.00000,46445.00000,530.00000,763.50000,2.00000,763.50000,2.00000,64.00000,47283.50000,47283.50000,68989.50000,46446.00000,1.00000,65501.00000,104064.15000,0.00000,2466.89850,0.00000,0.00091,0.00000,0.00000,0.00000,9882.50000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,42.50000,141072.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2059.20000,0.00000,0.00000,0.00000,35.00000,0.00000,8717.50000,1.00000,18468.00000,0.00000,0.00000,100.00000,0.06700,0.00000,0.15000,392.00000,0.00000,0.00000,0.00000,4099.50000,9882.50000,9882.50000,56008.00000,18600.00000,4401.90350,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,726.17601,54005.49419,0.00091,0.00000,0.00000,1778.20171,173.51356,57.83780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1830664100.50000,1831624968.50000,4099.50000,51908.50000,0.00000,29952.77274,14854.86315,0.00000,53831.28101,845.95923,1778.00838,0.00000,0.00000,0.00000,0.00000,0.00000,53831.28101,845.95923,1778.00838,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1778.20171,0.00000,3556.20343,1778.00838,6989.75364,0.05333,0.00000,1778.00838,18171.15680,1521028008.00000,10.00000,0.00000,300.00027
77.50000,77.50000,0.00000,0.00000,0.00000,0.00000,74507311.50000,54319.50000,74820918.00000,53305.50000,495.00000,766.00000,2.00000,766.00000,2.00000,71.00000,54321.50000,54322.00000,78022.50000,53308.00000,1.00000,65491.00000,104578.00000,0.00000,2533.70500,0.00000,0.00091,0.00000,0.00000,0.00000,9897.00000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,61.00000,141072.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2321.45000,0.00000,0.00000,0.00000,45.00000,0.00000,8703.00000,1.00000,18468.00000,0.00000,0.00000,100.00000,0.06700,0.00000,0.20000,420.00000,0.00000,0.00000,0.00000,4052.00000,9897.00000,9897.00000,56008.00000,18600.00000,4499.83500,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,768.61941,57162.13913,0.00091,0.00000,0.00000,1882.12854,182.91099,60.97028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1880662613.00000,1881655876.00000,4052.00000,51956.00000,0.00000,31636.32887,14757.87525,0.00000,56977.60927,895.40597,1881.92854,0.00000,0.00000,0.00000,0.00000,0.00000,56977.60927,895.40597,1881.92854,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1882.12188,0.00000,3764.06376,1881.92854,7384.37429,0.05333,0.00000,1881.92854,19198.55182,1521028106.00000,10.00000,0.00000,300.00023
57.00000,57.00000,0.00000,0.00000,0.00000,0.00000,49412029.00000,34099.00000,49650163.00000,33779.00000,1789.00000,759.00000,2.00000,759.00000,2.00000,50.00000,34101.00000,34101.00000,51847.00000,33782.00000,0.00000,65515.50000,91369.15000,0.00000,24.94350,0.00000,0.00000,0.00000,0.00000,0.00000,10685.50000,0.00000,0.00000,0.00000,0.00000,37408.00000,0.00000,23.00000,149744.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1539.60000,0.00000,0.00000,0.00000,20.50000,0.00000,8114.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06250,0.00000,0.10000,310.00000,0.00000,0.00000,0.00000,3559.50000,10685.50000,10685.50000,56208.00000,18800.00000,49.45450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18018406.00000,18055697.50000,3559.50000,52648.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1521028209.00000,10.00000,0.00000,0.00000
59.25000,59.25000,0.00000,0.00000,0.00000,0.00000,54666234.50000,37864.50000,54919063.00000,37422.00000,1763.50000,763.00000,2.00000,763.00000,2.00000,51.75000,37867.00000,37867.00000,57221.00000,37426.00000,0.00000,65521.00000,93434.45000,0.00000,77.12750,0.00000,0.00000,0.00000,0.00000,0.00000,10451.50000,0.00000,0.00000,0.00000,0.30000,37408.00000,0.00000,17.50000,149744.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1705.50000,0.00000,0.00000,0.00000,15.00000,0.00000,8348.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06100,0.00000,0.10000,232.00000,0.00000,0.00000,0.00000,3798.00000,10451.50000,10451.50000,56208.00000,18800.00000,152.50350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,624.51653,46444.57288,0.00000,0.00000,0.00000,1529.28299,59.99773,49.99809,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,56876827.50000,56934732.50000,3798.00000,52410.00000,0.06667,26001.13582,16328.95466,0.00000,46294.77292,727.53317,1529.09132,0.00000,0.00000,0.00000,0.00000,0.00000,46294.77292,727.53317,1529.09132,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.00000,0.45000,0.46667,0.00000,0.00000,0.00833,0.00833,1529.29132,0.02500,3058.38265,1529.09966,6086.00696,0.07500,0.00000,1529.11632,15757.96312,1521028312.00000,10.00000,0.00000,120.00003
46.00000,46.00000,0.00000,0.00000,0.00000,0.00000,37613768.50000,25681.50000,37789660.00000,25464.50000,1739.00000,765.00000,2.00000,765.00000,2.00000,38.75000,25684.00000,25684.00000,39282.50000,25466.50000,0.00000,65523.00000,89944.95000,0.00000,124.97450,0.00000,0.00091,0.00000,0.00000,0.00000,10548.00000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,14.00000,149744.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1162.50000,0.00000,0.00000,0.00000,13.00000,0.00000,8252.00000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06200,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3715.50000,10548.00000,10548.00000,56208.00000,18800.00000,255.13050,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,621.34988,46209.12884,0.00091,0.00000,0.00000,1521.52888,118.90545,49.54393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,91580722.00000,91650267.50000,3715.50000,52492.50000,0.03333,25891.28264,16275.23445,0.00000,46059.96636,723.83736,1521.32888,0.00000,0.00000,0.00000,0.00000,0.00000,46059.96636,723.83736,1521.32888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.23333,0.00000,0.00000,0.00417,0.00417,1521.52888,0.01250,3042.86610,1521.33305,6052.11970,0.06458,0.00000,1521.34138,15706.85539,1521028415.00000,10.00000,0.00000,240.00005
48.75000,48.75000,0.00000,0.00000,0.00000,0.00000,42163300.00000,28647.00000,42367160.00000,28451.00000,1719.00000,763.50000,2.00000,763.50000,2.00000,41.75000,28650.00000,28649.50000,44028.50000,28453.50000,0.00000,65525.00000,85111.30000,0.00000,166.09200,0.00000,0.00000,0.00000,0.00000,0.00000,10383.00000,0.00000,0.00000,0.00000,0.30000,37408.00000,0.00000,13.00000,149744.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1311.05000,0.00000,0.00000,0.00000,11.00000,0.00000,8417.00000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3876.00000,10383.00000,10383.00000,56208.00000,18800.00000,352.56800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,590.23657,43895.36646,0.00000,0.00000,0.00000,1445.34644,143.76179,47.92059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,119769225.00000,119849086.00000,3876.00000,52332.00000,0.02667,24592.69281,16030.52415,0.00000,43753.66314,687.58989,1445.15311,0.00000,0.00000,0.00000,0.00000,0.00000,43753.66314,687.58989,1445.15311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18667,0.00000,0.00000,0.00333,0.00333,1445.35311,0.01000,2890.50621,1445.15644,5742.33910,0.06667,0.00000,1445.16311,14911.16100,1521028512.00000,10.00000,0.00000,300.00005
54.25000,54.25000,0.00000,0.00000,0.00000,0.00000,47791080.00000,32629.50000,48022446.00000,32333.50000,1695.50000,763.50000,2.00000,763.50000,2.00000,47.25000,32632.00000,32632.00000,49926.50000,32335.50000,0.00000,65523.00000,84372.00000,0.00000,211.97200,0.00000,0.00000,0.00000,0.00000,0.00000,10378.00000,0.00000,0.00000,0.00000,0.30000,37408.00000,0.00000,15.00000,149744.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1494.20000,0.00000,0.00000,0.00000,13.00000,0.00000,8422.00000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06200,0.00000,0.10000,248.00000,0.00000,0.00000,0.00000,3884.00000,10378.00000,10378.00000,56208.00000,18800.00000,455.25200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,551.59330,41021.46060,0.00000,0.00000,0.00000,1350.72658,134.98946,44.99648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,153283880.00000,153376435.00000,3884.00000,52324.00000,0.00000,23037.11846,15965.17227,0.00000,40888.95061,642.56996,1350.52991,0.00000,0.00000,0.00000,0.00000,0.00000,40888.95061,642.56996,1350.52991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1350.72324,0.00000,2701.25982,1350.52991,5370.85631,0.05667,0.00000,1350.52991,13972.87907,1521028615.00000,10.00000,0.00000,300.00002
51.50000,51.50000,0.00000,0.00000,0.00000,0.00000,45539640.00000,31028.50000,45755412.00000,30754.00000,1671.50000,763.50000,2.00000,763.50000,2.00000,44.50000,31030.50000,31030.50000,47516.00000,30756.50000,0.00000,65523.00000,84511.60000,0.00000,257.64950,0.00000,0.00000,0.00000,0.00000,0.00000,10378.50000,0.00000,0.00000,0.00000,0.30000,37408.00000,0.00000,16.00000,149856.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1409.80000,0.00000,0.00000,0.00000,13.00000,0.00000,8421.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06200,0.00000,0.10000,248.00000,0.00000,0.00000,0.00000,3871.50000,10378.50000,10378.50000,56208.00000,18800.00000,552.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,538.96249,40081.79721,0.00000,0.00000,0.00000,1319.79127,133.00925,44.33635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,186475194.00000,186577954.50000,3871.50000,52336.50000,0.00000,22516.33472,16070.15816,0.00000,39952.35741,627.85568,1319.59793,0.00000,0.00000,0.00000,0.00000,0.00000,39952.35741,627.85568,1319.59793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1319.79793,0.00000,2639.38920,1319.60127,5248.47178,0.05667,0.00000,1319.60127,13643.87862,1521028712.50000,10.00000,0.00000,300.00047
63.50000,63.50000,0.00000,0.00000,0.00000,0.00000,59028838.00000,41345.00000,59287190.00000,40775.00000,1646.00000,763.50000,2.00000,763.50000,2.00000,57.00000,41348.00000,41348.00000,61841.50000,40777.00000,0.00000,65505.50000,85915.85000,0.00000,309.62700,0.00000,0.00000,0.00000,0.00000,0.00000,10441.50000,0.00000,0.00000,0.00000,0.30000,37408.00000,0.00000,33.00000,149856.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1836.30000,0.00000,0.00000,0.00000,30.50000,0.00000,8358.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06200,0.00000,0.10000,328.00000,0.00000,0.00000,0.00000,3794.50000,10441.50000,10441.50000,56208.00000,18800.00000,655.86100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,576.74740,42891.78718,0.00000,0.00000,0.00000,1412.30938,139.11907,46.37295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,224922615.00000,225038387.50000,3794.50000,52413.50000,0.00000,24087.88931,16426.69008,0.00000,42753.36073,671.87558,1412.11438,0.00000,0.00000,0.00000,0.00000,0.00000,42753.36073,671.87558,1412.11438,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1412.30771,0.00000,2824.42042,1412.11438,5622.75589,0.05333,0.00000,1412.11438,14600.82135,1521028815.50000,10.00000,0.00000,300.00049
73.75000,73.75000,0.00000,0.00000,0.00000,0.00000,68634238.50000,49304.00000,68932211.00000,48413.00000,1614.50000,763.50000,2.00000,763.50000,2.00000,67.00000,49306.50000,49306.50000,71812.00000,48415.50000,1.00000,65499.00000,89904.40000,0.00000,373.07300,0.00000,0.00091,0.00000,0.00000,0.00000,10274.50000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,40.00000,149856.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2124.90000,0.00000,0.00000,0.00000,37.00000,0.00000,8525.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06200,0.00000,0.10000,376.00000,0.00000,0.00000,0.00000,3935.00000,10274.50000,10274.50000,56208.00000,18800.00000,758.84500,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,637.25872,47391.60443,0.00091,0.00000,0.00000,1560.45019,152.39720,50.79896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,272413303.50000,272548318.00000,3935.00000,52273.00000,0.00000,26506.56988,16447.81016,0.00000,47238.84140,742.36517,1560.27352,0.00000,0.00000,0.00000,0.00000,0.00000,47238.84140,742.36517,1560.27352,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1560.47019,0.00000,3120.71704,1560.27685,6200.11083,0.05333,0.00000,1560.27685,16059.58095,1521028918.50000,10.00000,0.00000,300.00061
75.75000,75.75000,0.00000,0.00000,0.00000,0.00000,72083705.50000,52137.00000,72398685.50000,51255.50000,1579.50000,763.50000,2.00000,763.50000,2.00000,69.00000,52139.50000,52139.50000,75445.00000,51258.50000,1.00000,65496.50000,94448.85000,0.00000,443.66550,0.00000,0.00091,0.00000,0.00000,0.00000,10288.50000,0.00000,0.00091,0.00000,0.30000,37408.00000,0.00000,43.00000,149856.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2241.60000,0.00000,0.00000,0.00000,39.50000,0.00000,8511.50000,8.00000,18668.00000,0.00000,0.00000,100.00000,0.06300,0.00000,0.20000,422.00000,0.00000,0.00000,0.00000,3940.50000,10288.50000,10288.50000,56208.00000,18800.00000,861.89400,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,745.82628,55466.36134,0.00091,0.00000,0.00000,1826.29906,176.51395,58.83795,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,325120069.50000,325285108.50000,3940.50000,52267.50000,0.00000,30802.68409,15763.37852,0.00000,55287.50477,868.85288,1826.11906,0.00000,0.00000,0.00000,0.00000,0.00000,55287.50477,868.85288,1826.11906,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1826.30572,0.00000,3652.40478,1826.11572,7195.50295,0.05333,0.00000,1826.11572,18692.94701,1521029021.50000,10.00000,0.00000,300.00016
